word1,word2,count
celled,polyurethane,2
celled,rigid,2
open,polyurethane,2
open,rigid,2
polyurethane,rigid,2
sorbent,sorbents,8
sorbent,waste,1
so2,sorbent,1
sorbent,terms,1
sorbents,waste,1
so2,sorbents,1
sorbents,terms,1
so2,waste,1
terms,waste,1
so2,terms,1
axial,mixing,2
axial,flame,2
axial,vorticity,2
axial,lean,2
flame,mixing,2
mixing,vorticity,2
lean,mixing,2
flame,vorticity,2
flame,lean,2
lean,vorticity,2
fluorescence,plant,3
fluorescence,leaf,4
chlorophyll,fluorescence,4
fluorescence,stimulation,3
leaf,plant,3
chlorophyll,plant,3
plant,stimulation,3
chlorophyll,leaf,4
leaf,stimulation,3
chlorophyll,stimulation,3
aerosol,snapshot,2
aerosol,sensor,2
aerosol,market,2
aerosol,airborne,4
sensor,snapshot,2
market,snapshot,2
airborne,snapshot,2
market,sensor,2
airborne,sensor,5
airborne,market,2
channel,depot,1
channel,liquid,2
channel,tank,1
acquisition,channel,1
depot,liquid,1
acquisition,depot,1
liquid,tank,2
acquisition,liquid,1
acquisition,tank,1
microgravity,production,3
microgravity,undoped,3
microgravity,nanopowder,3
microgravity,nanopowders,3
production,undoped,3
nanopowder,production,3
nanopowders,production,3
nanopowder,undoped,3
nanopowders,undoped,3
nanopowder,nanopowders,3
propellant,thruster,10
clustered,thruster,1
thruster,thrusters,6
arc,propellant,1
clustered,propellant,1
propellant,thrusters,1
arc,clustered,1
arc,thrusters,1
clustered,thrusters,1
thruster,va,1
throttleable,thruster,1
throttleable,va,1
ppu,va,1
ns,va,1
ppu,throttleable,1
ns,throttleable,1
matter,packages,1
matter,shielding,1
matter,software,1
matter,physics,1
packages,shielding,1
packages,software,1
packages,physics,1
shielding,software,1
physics,software,1
magnetic,transfer,2
cryo,magnetic,2
cryogenic,magnetic,2
magnetic,performances,2
cryo,transfer,2
cryogenic,transfer,5
performances,transfer,2
cryo,cryogenic,4
cryo,performances,2
cryogenic,performances,2
aircraft,device,1
aircraft,fatigue,1
actuation,aircraft,1
aircraft,smart,1
actuation,device,1
device,smart,1
actuation,fatigue,1
fatigue,smart,1
actuation,smart,1
mems,packaging,3
devices,mems,2
low,mems,2
materials,mems,2
devices,packaging,4
low,packaging,2
materials,packaging,3
devices,low,2
devices,materials,3
low,materials,3
displacement,stresses,3
method,stresses,3
stresses,violate,3
displacements,stresses,3
displacement,method,3
displacement,violate,3
displacement,displacements,3
method,violate,3
displacements,method,3
displacements,violate,3
display,signs,1
signs,vital,1
patient,signs,1
medical,signs,1
display,vital,1
display,medical,1
patient,vital,1
medical,vital,1
medical,patient,2
bai,guidance,3
34,guidance,3
envelope,guidance,3
guidance,reusable,3
34,bai,3
bai,envelope,3
bai,reusable,3
34,envelope,3
34,reusable,3
envelope,reusable,3
focal,length,3
length,mirrors,3
length,segments,3
large,length,3
focal,mirrors,3
focal,segments,3
focal,large,3
mirrors,segments,4
large,mirrors,3
large,segments,3
nanostructure,thermal,1
sli,thermal,1
microporous,thermal,1
nanostructure,sli,1
microporous,nanostructure,1
conductivity,nanostructure,1
microporous,sli,1
conductivity,sli,1
conductivity,microporous,1
czt,scanner,2
reconstructed,scanner,2
radioactive,scanner,2
resolution,scanner,2
czt,reconstructed,2
czt,radioactive,2
czt,resolution,2
radioactive,reconstructed,2
reconstructed,resolution,2
radioactive,resolution,2
boston,microsystems,1
microsystems,spacecraft,1
microsystems,ppm,1
microsystems,poor,1
boston,spacecraft,1
boston,ppm,1
boston,poor,1
ppm,spacecraft,3
poor,spacecraft,1
poor,ppm,1
bns,slm,2
multi,slm,2
1024x1024,slm,2
frame,slm,2
bns,multi,2
1024x1024,bns,2
bns,frame,2
1024x1024,multi,2
frame,multi,2
1024x1024,frame,2
intracavity,ylf,3
diode,ylf,4
intracavity,laser,5
intracavity,nd,3
diode,nd,4
diode,intracavity,4
beamsteering,modulators,2
modulators,optical,2
backplanes,modulators,2
mechanical,modulators,2
beamsteering,optical,2
backplanes,beamsteering,2
beamsteering,mechanical,2
backplanes,optical,3
mechanical,optical,2
backplanes,mechanical,2
aotf,brimrose,1
aotf,device,1
aotf,technique,1
aotf,spectrometers,1
brimrose,device,1
brimrose,technique,1
brimrose,spectrometers,1
device,technique,1
device,spectrometers,1
spectrometers,technique,1
aotf,spectral,5
aotf,radiometric,3
aotf,bread,3
acousto,aotf,6
radiometric,spectral,3
bread,spectral,3
acousto,spectral,3
bread,radiometric,3
acousto,radiometric,3
acousto,bread,3
doppler,velocimeter,3
doppler,frequency,3
adopt,doppler,3
doppler,shifts,3
frequency,velocimeter,3
adopt,velocimeter,3
shifts,velocimeter,3
adopt,frequency,3
frequency,shifts,3
adopt,shifts,3
aircraft,parachute,2
parachute,sats,2
airplanes,parachute,2
knots,parachute,2
aircraft,airplanes,2
aircraft,knots,2
airplanes,sats,3
knots,sats,2
airplanes,knots,2
cryogen,shaft,1
heat,shaft,1
housing,shaft,1
cryogen,pump,1
cryogen,housing,1
heat,housing,1
housing,pump,3
barrett,manipulator,3
barrett,quantification,3
barrett,trajectories,3
barrett,presented,3
manipulator,quantification,3
manipulator,trajectories,3
manipulator,presented,3
quantification,trajectories,3
presented,quantification,3
presented,trajectories,3
lens,nanometer,2
nanometer,sub,2
nanometer,piece,2
nanometer,range,2
lens,sub,2
lens,piece,2
lens,range,2
piece,sub,2
range,sub,2
piece,range,2
actuation,valve,4
cryogenic,valves,6
actuation,valves,3
valves,vost,3
actuation,cryogenic,3
actuation,vost,3
cells,inflatable,1
cells,polymer,1
cells,eic,1
polymer,solar,1
eic,solar,1
inflatable,polymer,1
eic,inflatable,1
eic,polymer,1
data,protocols,1
data,tcp,1
data,packet,1
network,protocols,1
network,tcp,2
network,packet,4
protocols,tcp,1
packet,protocols,1
packet,tcp,1
propellant,tether,1
hc,tether,1
emission,tether,1
busek,tether,1
hc,propellant,1
emission,propellant,1
busek,propellant,2
emission,hc,1
busek,hc,1
busek,emission,1
100m,rain,1
100m,attenuation,1
100m,microwave,1
100m,averaged,1
control,neural,5
neural,vorticity,1
methods,neural,1
flow,neural,1
control,vorticity,2
control,methods,2
methods,vorticity,1
flow,vorticity,5
flow,methods,2
module,spray,1
cfd,spray,1
atomization,module,2
atomization,cfd,1
drop,module,1
cfd,drop,1
cfd,module,1
microarrays,site,2
microarrays,tagged,2
microarrays,microgravity,2
complementary,microarrays,2
site,tagged,2
microgravity,site,2
complementary,site,2
microgravity,tagged,2
complementary,tagged,2
complementary,microgravity,2
cell,space,3
cell,station,3
biological,cell,3
biology,space,3
biology,station,3
biological,biology,3
space,station,5
biological,space,6
biological,station,3
grid,grids,6
grid,ion,2
grid,sandwich,2
engines,grid,2
grids,ion,3
grids,sandwich,2
engines,grids,2
ion,sandwich,2
engines,ion,3
engines,sandwich,2
lasers,waveguide,3
formats,lasers,3
data,lasers,3
laser,waveguide,4
formats,waveguide,3
data,waveguide,3
formats,laser,3
data,laser,3
data,formats,3
mass,sail,3
boom,sail,5
load,sail,3
sail,turn,3
boom,mass,3
load,mass,3
mass,turn,3
boom,load,3
boom,turn,3
load,turn,3
pip,sic,6
mi,sic,2
cvi,sic,5
mi,pip,2
pip,processing,5
cvi,pip,2
mi,processing,2
cvi,mi,2
cvi,processing,2
angle,solar,2
apparent,solar,2
collimation,solar,2
angle,apparent,2
angle,concentrator,2
angle,collimation,2
apparent,concentrator,2
apparent,collimation,2
collimation,concentrator,2
pip,processed,3
pip,section,3
processed,sic,3
section,sic,3
processed,processing,3
processed,section,3
processing,section,3
cavitating,turbomachine,2
cavitating,cavitation,2
cavitating,framework,2
inducer,turbomachine,2
cavitation,turbomachine,2
framework,turbomachine,2
framework,inducer,2
cavitation,framework,2
pumps,vacuum,5
mass,pumps,2
pumps,spectrometers,2
pump,vacuum,10
mass,pump,3
pump,spectrometers,3
mass,vacuum,2
spectrometers,vacuum,2
mass,spectrometers,6
optimization,rotorcraft,4
rotorcraft,sma,3
exploit,rotorcraft,3
optimization,rotor,3
rotor,sma,3
exploit,rotor,3
optimization,sma,3
exploit,optimization,3
exploit,sma,3
boundary,flow,6
flow,penalty,2
flow,layer,4
flow,vehicles,2
boundary,penalty,2
layer,penalty,2
penalty,vehicles,2
layer,vehicles,2
cdi,vortex,3
flow,vortex,5
stowage,vortex,3
generators,vortex,3
cdi,flow,3
cdi,stowage,3
cdi,generators,3
flow,stowage,3
flow,generators,3
generators,stowage,3
simulation,wake,2
simulation,vortex,2
aircraft,simulation,2
line,simulation,2
line,wake,2
aircraft,vortex,2
line,vortex,2
aircraft,line,2
creare,online,2
health,online,2
ohm,online,2
online,software,2
creare,health,2
creare,ohm,2
creare,software,2
health,ohm,2
health,software,2
ohm,software,2
aircraft,ice,4
deicing,ice,2
ice,polycrystalline,1
break,ice,1
aircraft,deicing,2
aircraft,polycrystalline,1
aircraft,break,1
deicing,polycrystalline,1
break,deicing,1
break,polycrystalline,1
brayton,prototypical,2
brayton,turbomachines,6
prototypical,turbo,2
bearings,prototypical,2
prototypical,turbomachines,2
bearings,turbo,2
turbo,turbomachines,2
bearings,turbomachines,3
pump,turbomolecular,3
turbomolecular,vacuum,3
instruments,turbomolecular,2
creare,turbomolecular,2
instruments,pump,3
creare,pump,4
instruments,vacuum,3
creare,vacuum,2
creare,instruments,2
inert,palletized,3
inert,oxygen,2
inert,tank,3
gas,inert,4
oxygen,palletized,2
palletized,tank,3
gas,palletized,2
gas,oxygen,2
gas,tank,2
inerting,palletized,1
fuel,inerting,1
inerting,tank,1
fuel,inert,1
fuel,palletized,1
absorber,heat,2
absorber,eva,2
absorber,suit,2
absorber,weight,2
heat,suit,2
heat,weight,3
eva,weight,2
suit,weight,2
active,sensor,1
active,nanometers,1
active,optical,1
nanometers,sensor,1
bandwidth,sensor,1
bandwidth,nanometers,1
nanometers,optical,1
bandwidth,optical,1
cooling,turbomachine,1
cryocoolers,turbomachine,1
turbomachine,vibration,1
high,turbomachine,1
cooling,cryocoolers,6
cooling,vibration,1
cooling,high,2
cryocoolers,vibration,1
cryocoolers,high,1
high,vibration,1
dart,efforts,2
dart,orbit,2
dart,primary,2
dart,science,2
efforts,orbit,2
efforts,primary,2
efforts,science,2
orbit,primary,2
orbit,science,2
primary,science,2
3d,volumetric,3
3d,data,8
3d,viewing,2
data,volumetric,2
display,volumetric,3
viewing,volumetric,2
display,viewing,3
lid,mesh,2
benchmarks,mesh,2
adaptation,mesh,3
benchmarks,lid,2
cfd,lid,2
adaptation,lid,2
benchmarks,cfd,2
adaptation,benchmarks,2
adaptation,cfd,2
atm,traffic,9
agent,atm,3
atm,negotiation,4
atm,models,3
negotiation,traffic,3
models,traffic,3
agent,negotiation,3
models,negotiation,3
constraint,workflow,1
constraint,cycle,1
constraint,constraints,1
constraint,life,1
cycle,workflow,1
constraints,workflow,1
life,workflow,1
constraints,cycle,1
cycle,life,1
constraints,life,1
acquire,query,2
archives,query,2
queries,query,2
acquire,data,2
data,queries,2
acquire,archives,2
acquire,queries,2
archives,queries,2
application,dynamic,1
application,internet,1
application,testing,1
dynamic,internet,1
dynamic,testing,1
data,dynamic,1
internet,testing,1
data,testing,1
modeling,transportation,1
activity,modeling,1
activities,modeling,1
future,modeling,1
activity,transportation,1
activities,transportation,1
future,transportation,1
activities,activity,1
activity,future,1
activities,future,1
cmc,silicate,3
cmc,zirconium,3
cmc,composite,3
ceramic,silicate,3
ceramic,zirconium,3
silicate,zirconium,3
composite,silicate,3
composite,zirconium,3
thermo,turbopump,3
analysis,turbopump,3
designers,turbopump,3
mechanical,turbopump,3
analysis,thermo,3
designers,thermo,3
mechanical,thermo,3
analysis,designers,3
analysis,mechanical,3
designers,mechanical,3
thrusters,wick,2
colloidal,wick,2
thrust,wick,2
flow,wick,2
colloidal,thrusters,2
flow,thrusters,4
colloidal,thrust,2
colloidal,flow,2
flow,thrust,2
iodide,mercuric,3
iodide,stopping,1
iodide,ray,3
atomic,iodide,1
mercuric,stopping,1
mercuric,ray,3
atomic,mercuric,1
ray,stopping,1
atomic,stopping,1
atomic,ray,1
glass,materials,2
glass,glasses,1
glass,identify,1
glass,production,1
glasses,materials,1
identify,materials,1
materials,production,2
glasses,identify,1
glasses,production,1
identify,production,1
crystals,y2o3,4
crystal,y2o3,1
growth,y2o3,1
crystal,crystals,2
crystals,nd,1
crystal,nd,1
crystal,growth,10
growth,nd,1
analyzer,tools,3
analyzer,generations,3
analyzer,new,3
analyzer,provide,3
generations,tools,3
new,tools,3
provide,tools,3
generations,new,3
generations,provide,3
new,provide,3
autonomously,eva,1
eva,robot,2
astronauts,eva,1
autonomously,extravehicular,1
extravehicular,robot,1
astronauts,extravehicular,1
autonomously,robot,1
astronauts,autonomously,1
astronauts,robot,2
adhesive,bondline,1
bondline,integrity,1
bondline,sensor,1
accrue,bondline,1
adhesive,integrity,1
adhesive,sensor,1
accrue,adhesive,1
integrity,sensor,1
accrue,integrity,1
accrue,sensor,1
fidelity,logistics,1
logistics,space,1
emergency,logistics,1
logistics,shall,1
fidelity,space,1
emergency,fidelity,1
fidelity,shall,1
emergency,space,1
shall,space,1
emergency,shall,1
knowledge,sl,1
payload,sl,1
capturing,sl,1
process,sl,1
knowledge,payload,1
capturing,knowledge,1
knowledge,process,2
capturing,payload,1
payload,process,1
capturing,process,1
array,specially,1
array,prepared,1
array,quantify,1
array,superior,1
prepared,specially,1
quantify,specially,1
specially,superior,1
prepared,quantify,1
prepared,superior,1
quantify,superior,1
cavitation,jet,3
cavitation,reclamation,3
cavitation,water,3
cavitation,organic,3
jet,reclamation,3
jet,water,5
jet,organic,3
reclamation,water,5
organic,reclamation,3
access,aseptic,1
aseptic,europa,1
aseptic,lander,1
aseptic,ice,1
access,europa,1
access,lander,1
access,ice,1
europa,lander,1
europa,ice,5
ice,lander,1
locomotion,versatile,2
locomotion,series,2
experiments,locomotion,2
areas,locomotion,2
series,versatile,2
experiments,versatile,2
areas,versatile,2
experiments,series,2
areas,series,2
areas,experiments,2
sea,vehicles,3
deep,sea,3
organizations,sea,3
operated,sea,3
deep,vehicles,3
organizations,vehicles,3
operated,vehicles,3
deep,organizations,3
deep,operated,3
operated,organizations,3
wireless,worn,1
wireless,wires,1
smart,worn,1
smart,wires,1
wires,worn,1
monitoring,worn,1
monitoring,wires,1
crystallization,protein,4
crystallization,phage,2
complexes,crystallization,2
crystallization,gene,2
phage,protein,2
complexes,protein,2
gene,protein,2
complexes,phage,2
gene,phage,2
complexes,gene,2
ligands,pathogens,3
biological,ligands,3
bacillus,ligands,3
ligands,phage,3
biological,pathogens,4
bacillus,pathogens,3
pathogens,phage,3
bacillus,biological,3
biological,phage,3
bacillus,phage,3
cell,endothelial,3
endothelial,tissue,3
endothelial,human,3
endothelial,matrix,3
cell,tissue,4
cell,human,3
cell,matrix,3
human,tissue,3
matrix,tissue,3
human,matrix,3
bands,image,4
bands,coastal,3
bands,pairs,3
bands,imager,3
image,pairs,3
image,imager,3
coastal,pairs,3
coastal,imager,3
imager,pairs,3
cooperative,robot,2
architecture,robot,2
idealized,robot,2
multi,robot,3
architecture,cooperative,2
cooperative,idealized,2
cooperative,multi,2
architecture,idealized,2
architecture,multi,2
idealized,multi,2
electrochromic,emittance,3
electrochromic,thermal,2
electrochromic,silicon,2
electrochromic,geosynchronous,2
emittance,thermal,2
emittance,silicon,2
emittance,geosynchronous,2
silicon,thermal,3
geosynchronous,thermal,2
geosynchronous,silicon,2
electrochromic,reflective,2
reflective,transmittance,2
cyclic,reflective,2
reflective,sail,2
electrochromic,transmittance,2
cyclic,electrochromic,2
electrochromic,sail,2
cyclic,transmittance,2
sail,transmittance,2
cyclic,sail,2
13,magnets,1
13,permanent,1
13,sm,1
13,rare,1
magnets,rare,1
permanent,sm,1
permanent,rare,1
rare,sm,1
ambulatory,nn,1
nn,signal,1
compute,nn,1
monitor,nn,1
ambulatory,signal,1
ambulatory,compute,1
ambulatory,monitor,1
compute,signal,1
monitor,signal,1
compute,monitor,1
catalysts,nitrate,3
ammonium,catalysts,3
activity,ignition,3
activity,nitrate,3
activity,ammonium,3
ignition,nitrate,3
ammonium,ignition,3
ammonium,nitrate,3
charging,particles,3
charging,oxides,3
charging,electrostatic,3
charging,la,3
